entity,label,definition,variable,parent_label,parent_IRI,codebook_description,codebook_values,category
http://purl.obolibrary.org/obo/EUPATH_0015123,Weight-for-length or -height z-score below -5 or above 5,,F5 WHZ F | F4B WHZ F | F4B OUT WHZ F | F4B Last WHZ F | F4B FIND WHZ F | F7 WHZ F | F4B REHYD WHZ F,Anthropometry flag,http://purl.obolibrary.org/obo/EUPATH_0010383,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015124,"Height-for-age z-score below -6 or above 6, using median length or height",,F5 MED HAZ F | F4B MED HAZ F | F7 MED HAZ F,Anthropometry flag,http://purl.obolibrary.org/obo/EUPATH_0010383,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015125,"Weight-for-length or -height z-score below -5 or above 5, using median length or height",,F4B Last med WHZ F | F4B FIND MED WHZ F | F7 MED WHZ F | F5 MED WHZ F | F4B OUT MED WHZ F | F4B REHYD MED WHZ F | F4B MED WHZ F,Anthropometry flag,http://purl.obolibrary.org/obo/EUPATH_0010383,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015126,MUAC-for-age z-score below -5 or above 5,,F5 MUAC AGEZ F | F7 MUAC AGEZ F | F4B MUAC AGEZ F,Anthropometry flag,http://purl.obolibrary.org/obo/EUPATH_0010383,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015127,"MUAC-for-age z-score below -5 or above 5, using median MUAC",,F7 MED MUAC AGEZ F | F5 MED MUAC AGEZ F | F4B MED MUAC AGEZ F,Anthropometry flag,http://purl.obolibrary.org/obo/EUPATH_0010383,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015128,BMI-for-age z-score below -5 or above 5,,F4B OUT BMIZ F | F4B FIND BMIZ F | F4B BMIZ F | F5 BMIZ F | F7 BMIZ F | F4B REHYD BMIZ F | F4B Last BMIZ F,Anthropometry flag,http://purl.obolibrary.org/obo/EUPATH_0010383,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015129,"BMI-for-age z-score below -5 or above 5, using median length or height",,F4B FIND MED BMIZ F | F7 MED BMIZ F | F4B REHYD MED BMIZ F | F4B Last med BMIZ F | F4B OUT MED BMIZ F | F4B MED BMIZ F | F5 MED BMIZ F,Anthropometry flag,http://purl.obolibrary.org/obo/EUPATH_0010383,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015130,Diarrhea,,F4B OUTCOME DRH,Diagnosis at discharge,http://purl.obolibrary.org/obo/EUPATH_0000321,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015131,Dysentery,,F4B OUTCOME DYS,Diagnosis at discharge,http://purl.obolibrary.org/obo/EUPATH_0000321,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015132,Pneumonia or lower respiratory infection,,F4B OUTCOME PNEU,Diagnosis at discharge,http://purl.obolibrary.org/obo/EUPATH_0000321,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015133,Meningitis,,F4B OUTCOME MNGTS,Diagnosis at discharge,http://purl.obolibrary.org/obo/EUPATH_0000321,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015134,Other invasive bacterial infection,,F4B OUTCOME BACT,Diagnosis at discharge,http://purl.obolibrary.org/obo/EUPATH_0000321,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015135,Malaria,,F4B OUTCOME MALA,Diagnosis at discharge,http://purl.obolibrary.org/obo/EUPATH_0000321,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015136,Malnutrition,,F4B OUTCOME MLNT,Diagnosis at discharge,http://purl.obolibrary.org/obo/EUPATH_0000321,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015137,Typhoid,,F4B OUTCOME TYPHOID,Diagnosis at discharge,http://purl.obolibrary.org/obo/EUPATH_0000321,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015138,Other diagnosis,,F4B OUTCOME OTHR,Diagnosis at discharge,http://purl.obolibrary.org/obo/EUPATH_0000321,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015139,ORS,,F4B TRT GIVE ORS | hosptrt ors,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,E41: Health care utilization. Multifilter: Did the child receive any of the following from the hospital/health facility to treat the diarrhea? ORS. Skip if E31 hspctr1/hspctr2/hspctr3=NA/blank. Check all that apply. Only complete for children who had diarrhea in the last 2 weeks.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015140,Intravenous fluids,,F4B TRT GIVE IV | hosptrt intfld,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,E41: Health care utilization. Multifilter: Did the child receive any of the following from the hospital/health facility to treat the diarrhea? Intravenous fluids. Skip if E31 hspctr1/hspctr2/hspctr3=NA/blank. Check all that apply. Only complete for children who had diarrhea in the last 2 weeks.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015141,Cotrimoxazole,,F4B TRT GIVE CXL,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015142,Normal food withheld,,F4B TRT GIVE FOOD,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015143,Gentamycin,,F4B TRT GIVE GENT,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015144,Chloramphenicol,,F4B TRT GIVE CHLOR,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015145,Erythromycin,,F4B TRT GIVE ERY,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015146,Azithromycin,,F4B TRT GIVE AZI,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015147,Other macrolides,,F4B TRT GIVE MACR,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015148,Penicillin,,F4B TRT GIVE PEN,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015149,Amoxycillin,,F4B TRT GIVE AMOX,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015150,Ampicillin,,F4B TRT GIVE AMPI,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015151,Nalidixic acid,,F4B TRT GIVE NALID,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015152,Ciprofloxacin,,F4B TRT GIVE CPNR,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015153,Selexid,,F4B TRT GIVE SLPY,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015154,Other antibiotic,,F4B TRT GIVE OTHR,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015155,Zinc,,hosptrt zinc | F4B TRT GIVE ZINC,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,E41: Health care utilization. Multifilter: Did the child receive any of the following from the hospital/health facility to treat the diarrhea? Zinc  . Skip if E31 hspctr1/hspctr2/hspctr3=NA/blank. Check all that apply. Only complete for children who had diarrhea in the last 2 weeks.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015156,Homemade fluid,,F4B TRT GIVE HOME,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015157,Antimalarial,,F4B TRT GIVE ANTI,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015158,Other medicine,,F4B TRT GIVE OTHR3 | F4B TRT GIVE OTHR1 | F4B TRT GIVE OTHR2,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015161,ORS,,F4B TRT PRES ORS,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015162,Intravenous fluids,,F4B TRT PRES IV,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015163,Cotrimoxazole,,F4B TRT PRES CXL,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015164,Normal food withheld,,F4B TRT PRES FOOD,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015165,Gentamycin,,F4B TRT PRES GENT,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015166,Chloramphenicol,,F4B TRT PRES CHLOR,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015167,Erythromycin,,F4B TRT PRES ERY,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015168,Azithromycin,,F4B TRT PRES AZI,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015169,Other macrolides,,F4B TRT PRES MACR,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015170,Penicillin,,F4B TRT PRES PEN,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015171,Amoxycillin,,F4B TRT PRES AMOX,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015172,Ampicillin,,F4B TRT PRES AMPI,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015173,Nalidixic acid,,F4B TRT PRES NALID,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015174,Ciprofloxacin,,F4B TRT PRES CPNR,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015175,Selexid,,F4B TRT PRES SLPY,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015176,Other antibiotic,,F4B TRT PRES OTHR,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015177,Zinc,,F4B TRT PRES ZINC,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015178,Homemade fluid,,F4B TRT PRES HOME,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015179,Antimalarial,,F4B TRT PRES ANTI,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015180,Other medicine,,F4B TRT PRES OTHR1 | F4B TRT PRES OTHR3 | F4B TRT PRES OTHR2,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015183,None prescribed or taken,,F4B TRT NONE,Diarrhea treatment by prescription at home,http://purl.obolibrary.org/obo/EUPATH_0010391,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015184,Blood in stools during last 7 days,,F7 BLOOD,Symptoms in the last 7 days,http://purl.obolibrary.org/obo/EUPATH_0010356,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015185,Fever during last 7 days,,F7 FEVER,Symptoms in the last 7 days,http://purl.obolibrary.org/obo/EUPATH_0010356,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015186,Vomiting 3 or more times per day,,F7 VOMIT,Symptoms in the last 7 days,http://purl.obolibrary.org/obo/EUPATH_0010356,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015187,ORS,,F7 MED ORS,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015188,Intravenous fluids,,F7 MED IV,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015189,Cotrimoxazole,,F7 MED COTR,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015190,Normal food withheld,,F7 MED NOFOOD,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015191,Gentamycin,,F7 MED GENT,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015192,Chloramphenicol,,F7 MED CHLOR,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015193,Erythromycin,,F7 MED ERYTH,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015194,Azithromycin,,F7 MED AZITH,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015195,Other macrolides,,F7 MED OMACR,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015196,Penicillin,,F7 MED PENI,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015197,Amoxycillin,,F7 MED AMOXY,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015198,Ampicillin,,F7 MED AMPI,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015199,Nalidixic acid,,F7 MED NALID,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015200,Ciprofloxacin,,F7 MED CIPRO,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015201,Selexid,,F7 MED SELE,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015202,Other antibiotic,,F7 MED OTHERANT,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015203,Zinc,,F7 MED ZINC,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015204,Homemade fluid,,F7 MED GOVFLUID,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015205,Antimalarial,,F7 MED ANTIMAL,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015206,Other medicine,,F7 MED OTHER3 | F7 MED OTHER2 | F7 MED OTHER1,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015209,Not currently receiving medication,,F7 MED NONE,Control participant medication at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010389,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015217,Stool blood present,,F11 BLOOD,Stool characteristics,http://purl.obolibrary.org/obo/EUPATH_0010038,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015218,Stool pus present,,F11 PUS,Stool characteristics,http://purl.obolibrary.org/obo/EUPATH_0010038,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015220,Ampicillin,,F11 ANTI AMPI,Antibiotic administered before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010040,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015221,Nalidixic acid,,F11 ANTI NALI,Antibiotic administered before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010040,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015222,Cotrimoxazole,,F11 ANTI COTR,Antibiotic administered before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010040,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015223,Ciprofloxacin,,F11 ANTI CIPR,Antibiotic administered before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010040,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015224,Selexid or pivmecillinam,,F11 ANTI SELE,Antibiotic administered before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010040,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015225,Gentamycin,,F11 ANTI GENT,Antibiotic administered before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010040,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015226,Chloramphenicol or thiamphenicol,,F11 ANTI CHLO,Antibiotic administered before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010040,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015227,Erythromycin,,F11 ANTI ERYT,Antibiotic administered before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010040,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015228,Azithromycin,,F11 ANTI AZIT,Antibiotic administered before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010040,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015229,Other macrolides,,F11 ANTI MACR,Antibiotic administered before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010040,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015230,Penicillin,,F11 ANTI PENI,Antibiotic administered before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010040,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015231,Amoxycillin,,F11 ANTI AMOX,Antibiotic administered before stool collection,http://purl.obolibrary.org/obo/EUPATH_0010040,,,Sample
