entity,label,definition,variable,parent_label,parent_IRI,codebook_description,codebook_values,category
http://purl.obolibrary.org/obo/EUPATH_0010705,Cumulative sum Endolimax nana-pos 1st diarrheal stools,"Cumulative sum of first diarrheal stool samples positive for Endolimax nana by microscopy to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age).",micro x::enana cum d,Endolimax nana aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011771,cumulative count of the number of positive e. nana samples by PID in first diarrhea stools. . Source=Calculated. continuous numeric,", 0, 1, 2",Sample
http://purl.obolibrary.org/obo/EUPATH_0010706,Cumulative sum Endolimax nana-pos 1st monthly stools,"Cumulative sum of first monthly asymptomatic stool samples positive for Endolimax nana by microscopy to date per participant. Work up for detection of enteric pathogens was performed on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",micro x::enana cum m,Endolimax nana aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011771,cumulative count of the number of positive e. nana samples by PID in first monthly stools. . Source=Calculated. continuous numeric,", 0, 1, 2",Sample
http://purl.obolibrary.org/obo/EUPATH_0010707,"EPEC eae-pos and bfpA-pos, by PCR","Whether Enteropathogenic Escherichia coli (EPEC), as defined by the presence of both eae and bfpA (E. coli virulence genes), was detected by PCR, for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",pn11 | micro x::epec,Escherichia in stool,http://purl.obolibrary.org/obo/EUPATH_0011976,EPEC?. presence of EAE and BFPA. Source=Calculated. 1=yes;0=no,", 0, 1",Sample
http://purl.obolibrary.org/obo/EUPATH_0010708,Cumulative sum EPEC-pos stools,"Cumulative sum of stool samples positive for Enteropathogenic Escherichia coli (EPEC), as defined by the presence of eae and bfpA (E. coli virulence genes) by PCR, to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",micro x::epec cum,Enteropathogenic Escherichia coli (EPEC) aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011778,cumulative count of the number of positive EPEC samples by PID. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5",Sample
http://purl.obolibrary.org/obo/EUPATH_0010709,Cumulative sum EPEC-pos 1st diarrheal stools,"Cumulative sum of first diarrheal stool samples positive for Enteropathogenic Escherichia coli (EPEC), as defined by the presence of eae and bfpA (E. coli virulence genes) by PCR, to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age).",micro x::epec cum d,Enteropathogenic Escherichia coli (EPEC) aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011778,cumulative count of the number of positive EPEC samples by PID in first diarrhea stools. . Source=Calculated. continuous numeric,", 0, 1, 2, 3",Sample
http://purl.obolibrary.org/obo/EUPATH_0010710,Cumulative sum EPEC-pos 1st monthly stools,"Cumulative sum of first monthly asymptomatic stool samples positive for Enteropathogenic Escherichia coli (EPEC), as defined by the presence of eae and bfpA (E. coli virulence genes) by PCR, to date per participant. Work up for detection of enteric pathogens was performed on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",micro x::epec cum m,Enteropathogenic Escherichia coli (EPEC) aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011778,cumulative count of the number of positive EPEC samples by PID in first monthly stools. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4",Sample
http://purl.obolibrary.org/obo/EUPATH_0010711,"ETEC LT-pos or ST-pos, by PCR",,pn1 | etec all,Escherichia in stool,http://purl.obolibrary.org/obo/EUPATH_0011976,ETEC any,1 = ETEC any; 0 = Not ETEC/no ecoli detected,Sample
http://purl.obolibrary.org/obo/EUPATH_0010712,Cumulative sum ETEC-pos stools,"Cumulative sum of stool samples positive for Enterotoxigenic Escherichia coli (ETEC), as defined by the presence of heat-labile (LT) or heat-stable (ST) enterotoxin by PCR, to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",micro x::etec cum,Enterotoxogenic Escherichia coli (ETEC) aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011780,cumulative count of the number of positive TEC samples by PID. . Source=Calculated. continuous numeric,>10 unique values,Sample
http://purl.obolibrary.org/obo/EUPATH_0010713,Cumulative sum ETEC-pos 1st diarrheal stools,"Cumulative sum of first diarrheal stool samples positive for Enterotoxigenic Escherichia coli (ETEC), as defined by the presence of heat-labile (LT) or heat-stable (ST) enterotoxin by PCR, to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age).",micro x::etec cum d,Enterotoxogenic Escherichia coli (ETEC) aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011780,cumulative count of the number of positive ETEC samples by PID in first diarrhea stools. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5",Sample
http://purl.obolibrary.org/obo/EUPATH_0010714,Cumulative sum ETEC-pos 1st monthly stools,"Cumulative sum of first monthly stool samples positive for Enterotoxigenic Escherichia coli (ETEC), as defined by the presence of heat-labile (LT) or heat-stable (ST) enterotoxin by PCR, to date per participant. Work up for detection of enteric pathogens was performed on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",micro x::etec cum m,Enterotoxogenic Escherichia coli (ETEC) aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011780,cumulative count of the number of positive ETEC samples by PID in first monthly stools. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5, 6, 7",Sample
http://purl.obolibrary.org/obo/EUPATH_0010715,"Enterobius vermicularis, by microscopy","Whether Enterobius vermicularis was detected by microscopy for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",micro x::everm,Enterobius in stool,http://purl.obolibrary.org/obo/EUPATH_0011975,E. vermicularis detected?. . Source=Calculated. 1=yes;0=no,", 0, 1",Sample
http://purl.obolibrary.org/obo/EUPATH_0010716,Cumulative sum Enterobius vermicularis-pos stools,"Cumulative sum of stool samples positive for Enterobius vermicularis by microscopy to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",micro x::everm cum,Enterobius vermicularis aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011775,cumulative count of the number of positive e. vermicularis samples by PID. . Source=Calculated. continuous numeric,", 0, 1",Sample
http://purl.obolibrary.org/obo/EUPATH_0010717,Cumulative sum Enterobius vermicularis-pos 1st diarrheal stools,"Cumulative sum of first diarrheal stool samples positive for Enterobius vermicularis by microscopy to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age).",micro x::everm cum d,Enterobius vermicularis aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011775,cumulative count of the number of positive e. vermicularis samples by PID in first diarrhea stools. . Source=Calculated. continuous numeric,", 0, 1",Sample
